"site_name","Year","month","water_class","coast_region","lat","long","WUE_T","SPEI_3","predicted_near_normal_WUE_T","predicted_WUE_T","EDI_Q3_pct_change","EDI_Q3_pct_change_lower","EDI_Q3_pct_change_upper","EDI_Q3_magnitude","EDI_Q3_direction","EDI_Q3_class","prediction_interval_support"
"US-HB3",2019,10,"Upland","Atlantic Coast",33.3482,-79.2322,4.21633725408232,0.162956975500377,4.41543858740597,4.89348812892456,10.8267736501221,-18.4890513777124,40.1425986779566,10.8267736501221,"WUE_T increase","Stress (10-20%)","PI overlaps no-change"
"US-HB3",2020,4,"Upland","Atlantic Coast",33.3482,-79.2322,4.32412860436312,1.32675830684932,4.41543858740597,4.32944796831068,-1.94749892661984,-31.3789398976725,27.4839420444328,1.94749892661984,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2020,5,"Upland","Atlantic Coast",33.3482,-79.2322,4.45306553798201,1.58383786310998,4.41543858740597,4.51381964969315,2.22811529001416,-27.2593129627206,31.715543542749,2.22811529001416,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2020,6,"Upland","Atlantic Coast",33.3482,-79.2322,4.07920325313173,1.71303300665963,4.41543858740597,3.92587768010661,-11.0874808381601,-40.6127838831825,18.4378222068623,11.0874808381601,"WUE_T decrease","Stress (10-20%)","PI overlaps no-change"
"US-HB3",2020,7,"Upland","Atlantic Coast",33.3482,-79.2322,3.45058256069448,1.25631481963218,4.41543858740597,4.29374769931655,-2.75603172098274,-32.1134748211009,26.6014113791354,2.75603172098274,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2020,8,"Upland","Atlantic Coast",33.3482,-79.2322,4.07870848934652,1.11077662117265,4.41543858740597,4.56021700760398,3.27891368732786,-26.0405782719191,32.5984056465748,3.27891368732786,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2020,10,"Upland","Atlantic Coast",33.3482,-79.2322,4.43992305256687,0.814274569800834,4.41543858740597,4.82770615914497,9.33695630859632,-20.0361686892169,38.7100813064096,9.33695630859632,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-HB3",2021,5,"Upland","Atlantic Coast",33.3482,-79.2322,5.48162249977057,-1.58872460035712,4.41543858740597,4.78520599561744,8.37442081668052,-21.087560982963,37.8364026163241,8.37442081668052,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-HB3",2021,6,"Upland","Atlantic Coast",33.3482,-79.2322,4.02863369363477,-0.166734264496896,4.41543858740597,4.09442133386119,-7.27033673303515,-36.4706082109334,21.9299347448631,7.27033673303515,"WUE_T decrease","Watch (5-10%)","PI overlaps no-change"
"US-HB3",2021,7,"Upland","Atlantic Coast",33.3482,-79.2322,4.82203746534558,0.965597478526852,4.41543858740597,4.31949610518614,-2.17288679981837,-31.4558581377355,27.1100845380988,2.17288679981837,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2021,8,"Upland","Atlantic Coast",33.3482,-79.2322,4.04764978606756,1.37384548244821,4.41543858740597,4.53888156611418,2.79571273078731,-26.6007213860269,32.1921468476016,2.79571273078731,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2021,9,"Upland","Atlantic Coast",33.3482,-79.2322,3.69053782593382,0.260572020778985,4.41543858740597,4.50999577147561,2.14151283497268,-27.0846141978993,31.3676398678447,2.14151283497268,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2021,10,"Upland","Atlantic Coast",33.3482,-79.2322,3.6088284081424,-0.761302228444035,4.41543858740597,4.98299152767443,12.8538293316381,-16.505970675994,42.2136293392703,12.8538293316381,"WUE_T increase","Stress (10-20%)","PI overlaps no-change"
"US-HB3",2022,4,"Upland","Atlantic Coast",33.3482,-79.2322,3.83639637717118,-1.0373162079909,4.41543858740597,4.55436144748773,3.14629809319517,-26.1855292336242,32.4781254200145,3.14629809319517,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2022,5,"Upland","Atlantic Coast",33.3482,-79.2322,3.980739049562,-0.467401011321515,4.41543858740597,4.70449684779788,6.54653563105553,-22.678810810987,35.7718820730981,6.54653563105553,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-HB3",2022,6,"Upland","Atlantic Coast",33.3482,-79.2322,4.04502732156487,-1.07822494797228,4.41543858740597,4.17841084708982,-5.36815846544043,-34.6740611795446,23.9377442486637,5.36815846544043,"WUE_T decrease","Watch (5-10%)","PI overlaps no-change"
"US-HB3",2022,7,"Upland","Atlantic Coast",33.3482,-79.2322,4.02065537858353,0.14036639771124,4.41543858740597,4.40234780902837,-0.296477419365295,-29.4936667070462,28.9007118683156,0.296477419365295,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2022,8,"Upland","Atlantic Coast",33.3482,-79.2322,4.69323971595232,0.7859221596198,4.41543858740597,4.59133489081038,3.98366549375439,-25.2690239408382,33.236354928347,3.98366549375439,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2022,9,"Upland","Atlantic Coast",33.3482,-79.2322,3.62417580626977,1.73928786507541,4.41543858740597,4.38186282841997,-0.760417302185297,-30.3137197486666,28.792885144296,0.760417302185297,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2022,10,"Upland","Atlantic Coast",33.3482,-79.2322,5.56605660093427,0.299571984836831,4.41543858740597,4.87995704108945,10.5203241872373,-18.8007361055589,39.8413844800335,10.5203241872373,"WUE_T increase","Stress (10-20%)","PI overlaps no-change"
"US-HB3",2023,4,"Upland","Atlantic Coast",33.3482,-79.2322,4.23741224622828,-0.0110274535926785,4.41543858740597,4.45832285418625,0.971234588169585,-28.2685246831125,30.2109938594517,0.971234588169585,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2023,5,"Upland","Atlantic Coast",33.3482,-79.2322,4.15770064104744,-0.108390627141855,4.41543858740597,4.6695047643504,5.75404168612138,-23.4566135278528,34.9646969000956,5.75404168612138,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-HB3",2023,6,"Upland","Atlantic Coast",33.3482,-79.2322,3.9678395863851,0.46919539195665,4.41543858740597,4.03166992051197,-8.69151861807382,-37.9079192068319,20.5248819706843,8.69151861807382,"WUE_T decrease","Watch (5-10%)","PI overlaps no-change"
"US-HB3",2023,7,"Upland","Atlantic Coast",33.3482,-79.2322,3.31204382618834,0.544967630557415,4.41543858740597,4.36176676616386,-1.21554903730751,-30.4354479412301,28.004349866615,1.21554903730751,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2023,8,"Upland","Atlantic Coast",33.3482,-79.2322,2.9635683004224,0.608676496565911,4.41543858740597,4.60938611656559,4.39248616689657,-24.8369092074592,33.6218815412523,4.39248616689657,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2023,9,"Upland","Atlantic Coast",33.3482,-79.2322,3.44619772456661,0.130278772187098,4.41543858740597,4.52284928640957,2.43261675770918,-26.789599481386,31.6548329968043,2.43261675770918,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2023,10,"Upland","Atlantic Coast",33.3482,-79.2322,4.16933927657154,-0.487901132324225,4.41543858740597,4.956924491462,12.2634681320333,-17.0674732329934,41.59440949706,12.2634681320333,"WUE_T increase","Stress (10-20%)","PI overlaps no-change"
"US-HB3",2024,4,"Upland","Atlantic Coast",33.3482,-79.2322,4.70588678878199,0.530098169261922,4.41543858740597,4.4044899985048,-0.247961526005666,-29.5143962665009,29.0184732144896,0.247961526005666,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2024,5,"Upland","Atlantic Coast",33.3482,-79.2322,4.53237462385236,0.792541300174522,4.41543858740597,4.57945879707562,3.71469801748525,-25.5535585997383,32.9829546347088,3.71469801748525,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2024,6,"Upland","Atlantic Coast",33.3482,-79.2322,3.67906084330311,-0.867833595992079,4.41543858740597,4.16137254878374,-5.75403855342707,-35.0175575063554,23.5094803995013,5.75403855342707,"WUE_T decrease","Watch (5-10%)","PI overlaps no-change"
"US-HB3",2024,7,"Upland","Atlantic Coast",33.3482,-79.2322,3.63196820959775,0.0344056560584197,4.41543858740597,4.41269919515725,-0.0620412263581983,-29.2577727889751,29.1336903362587,0.0620412263581983,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2024,8,"Upland","Atlantic Coast",33.3482,-79.2322,3.71675843908899,1.26141933700876,4.41543858740597,4.54747564886784,2.99034985648937,-26.3708942448042,32.3515939577829,2.99034985648937,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2024,9,"Upland","Atlantic Coast",33.3482,-79.2322,3.85337715775158,2.39340754763793,4.41543858740597,4.35560599894614,-1.35507690290362,-31.2855363803506,28.5753825745434,1.35507690290362,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-HB3",2024,10,"Upland","Atlantic Coast",33.3482,-79.2322,4.70529748465309,0.994241425642092,4.41543858740597,4.81013232520187,8.9389475129758,-20.4687880693817,38.3466830953333,8.9389475129758,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-KS1",2002,4,"Upland","Atlantic Coast",28.4583,-80.6709,3.64667445883325,-0.29275897906909,4.41543858740597,4.48572354459591,1.59180013035188,-27.6526721868434,30.8362724475472,1.59180013035188,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS1",2002,5,"Upland","Atlantic Coast",28.4583,-80.6709,3.12167126417718,-1.16750532136161,4.41543858740597,4.76542146543436,7.92634459975585,-21.4076474865059,37.2603366860176,7.92634459975585,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-KS1",2002,6,"Upland","Atlantic Coast",28.4583,-80.6709,6.39468417362462,0.104791396834625,4.41543858740597,4.06800731163076,-7.86855640493303,-37.0677503897619,21.3306375798958,7.86855640493303,"WUE_T decrease","Watch (5-10%)","PI overlaps no-change"
"US-KS1",2002,7,"Upland","Atlantic Coast",28.4583,-80.6709,4.85210505306993,0.360125007943928,4.41543858740597,4.38052982809222,-0.790606836052923,-29.9965326079743,28.4153189358685,0.790606836052923,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS1",2002,8,"Upland","Atlantic Coast",28.4583,-80.6709,2.92044983369787,0.997660012586821,4.41543858740597,4.57058847776681,3.51380473965522,-25.7787319288745,32.8063414081849,3.51380473965522,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS1",2002,9,"Upland","Atlantic Coast",28.4583,-80.6709,2.46954670444233,0.0183890555607777,4.41543858740597,4.53377059766643,2.67996050489679,-26.5410087829639,31.9009297927575,2.67996050489679,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS1",2002,10,"Upland","Atlantic Coast",28.4583,-80.6709,4.38481556921852,-0.318901948245123,4.41543858740597,4.94042952574476,11.8898933355386,-17.430609560057,41.2103962311342,11.8898933355386,"WUE_T increase","Stress (10-20%)","PI overlaps no-change"
"US-KS1",2002,11,"Upland","Atlantic Coast",28.4583,-80.6709,4.15764894118229,-0.714209257674076,4.41543858740597,4.77066555306792,8.04511168324589,-37.8294261034263,53.9196494699181,8.04511168324589,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-KS2",2000,4,"Upland","Atlantic Coast",28.6086,-80.6715,3.55043989986347,-0.901012844586094,4.41543858740597,4.54327004130851,2.89510206907066,-26.410156262981,32.2003604011223,2.89510206907066,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2000,5,"Upland","Atlantic Coast",28.6086,-80.6715,4.86960369433532,-1.33029456055894,4.41543858740597,4.77504755937865,8.14435451550328,-21.2340534452115,37.5227624762181,8.14435451550328,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-KS2",2000,6,"Upland","Atlantic Coast",28.6086,-80.6715,4.14884025410907,-1.21487090540179,4.41543858740597,4.18771593353719,-5.15741866545972,-34.4975703247131,24.1827329937937,5.15741866545972,"WUE_T decrease","Watch (5-10%)","PI overlaps no-change"
"US-KS2",2000,7,"Upland","Atlantic Coast",28.6086,-80.6715,3.04471295854387,-1.05441828551385,4.41543858740597,4.51445963897857,2.24260964369492,-27.0561459941298,31.5413652815196,2.24260964369492,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2000,8,"Upland","Atlantic Coast",28.6086,-80.6715,3.50653248005727,-1.09019660378144,4.41543858740597,4.77124939989632,8.05833453340769,-21.2513910922345,37.3680601590499,8.05833453340769,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-KS2",2000,9,"Upland","Atlantic Coast",28.6086,-80.6715,2.53787942530887,-0.526568719198009,4.41543858740597,4.58683757356835,3.88181112180451,-25.3614798310507,33.1251020746597,3.88181112180451,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2001,4,"Upland","Atlantic Coast",28.6086,-80.6715,3.41729620573507,0.390630817609599,4.41543858740597,4.41866001931034,0.0729583673422644,-29.1817834363334,29.327700171018,0.0729583673422644,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2001,5,"Upland","Atlantic Coast",28.6086,-80.6715,3.1969911240874,0.495042238859507,4.41543858740597,4.60979100044011,4.40165589865715,-24.8302809712242,33.6335927685385,4.40165589865715,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2001,6,"Upland","Atlantic Coast",28.6086,-80.6715,2.18846215914559,-0.190130437364222,4.41543858740597,4.09669666482714,-7.21880547694561,-36.419715739615,21.9821047857238,7.21880547694561,"WUE_T decrease","Watch (5-10%)","PI overlaps no-change"
"US-KS2",2001,7,"Upland","Atlantic Coast",28.6086,-80.6715,4.04718531467437,0.622691466448006,4.41543858740597,4.3538143111875,-1.39565470108104,-30.6235940958096,27.8322846936475,1.39565470108104,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2001,8,"Upland","Atlantic Coast",28.6086,-80.6715,3.50074975818141,0.58209536678936,4.41543858740597,4.61210666431476,4.45410060666981,-24.772498928373,33.6807001417126,4.45410060666981,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2001,9,"Upland","Atlantic Coast",28.6086,-80.6715,4.08378697730906,1.46553120490337,4.41543858740597,4.39785885036357,-0.398142487873103,-29.8457450452484,29.0494600695022,0.398142487873103,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2001,10,"Upland","Atlantic Coast",28.6086,-80.6715,4.83554897181358,1.00710457515497,4.41543858740597,4.80892091945804,8.91151182975079,-20.4990759225102,38.3220995820118,8.91151182975079,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-KS2",2002,4,"Upland","Atlantic Coast",28.6086,-80.6715,5.17159551234345,-0.268627407737685,4.41543858740597,4.48336997577885,1.53849695852717,-27.7050755148877,30.782069431942,1.53849695852717,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2002,5,"Upland","Atlantic Coast",28.6086,-80.6715,4.49197256157606,-1.15613843585261,4.41543858740597,4.76466136667265,7.90913002986289,-21.4220221844735,37.2402822441993,7.90913002986289,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-KS2",2002,6,"Upland","Atlantic Coast",28.6086,-80.6715,5.48568724825965,0.102251323068301,4.41543858740597,4.06825569741602,-7.86293101166009,-37.0620812147564,21.3362191914362,7.86293101166009,"WUE_T decrease","Watch (5-10%)","PI overlaps no-change"
"US-KS2",2002,7,"Upland","Atlantic Coast",28.6086,-80.6715,5.00440503130215,0.353588940107765,4.41543858740597,4.38118699615822,-0.775723420668723,-29.9812733009734,28.429826459636,0.775723420668723,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2002,8,"Upland","Atlantic Coast",28.6086,-80.6715,4.2186235430431,0.99849884936535,4.41543858740597,4.57050938550142,3.51201347331048,-25.7807086238584,32.8047355704793,3.51201347331048,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2002,9,"Upland","Atlantic Coast",28.6086,-80.6715,3.95198445565679,0.0210385366173591,4.41543858740597,4.5335127847408,2.67412160757053,-26.5468547353745,31.8950979505156,2.67412160757053,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2002,10,"Upland","Atlantic Coast",28.6086,-80.6715,4.54859119691884,-0.309156455551306,4.41543858740597,4.93947828191565,11.8683497490914,-17.4516983675895,41.1883978657722,11.8683497490914,"WUE_T increase","Stress (10-20%)","PI overlaps no-change"
"US-KS2",2003,4,"Upland","Atlantic Coast",28.6086,-80.6715,4.46762889616934,1.02882238318002,4.41543858740597,4.35473741008544,-1.37474853559655,-30.7227285428808,27.9732314716876,1.37474853559655,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2003,5,"Upland","Atlantic Coast",28.6086,-80.6715,3.79892600224995,0.417785978500461,4.41543858740597,4.61763936432777,4.57940412756569,-24.6463974893875,33.8052057445189,4.57940412756569,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2003,6,"Upland","Atlantic Coast",28.6086,-80.6715,3.28220451896738,-0.0509510917465209,4.41543858740597,4.08317342466471,-7.52507720725566,-36.7234658013533,21.673311386842,7.52507720725566,"WUE_T decrease","Watch (5-10%)","PI overlaps no-change"
"US-KS2",2003,7,"Upland","Atlantic Coast",28.6086,-80.6715,1.99869832510936,-0.0543082556859329,4.41543858740597,4.4213241857999,0.133295895241656,-29.0625741453339,29.3291659358172,0.133295895241656,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2003,8,"Upland","Atlantic Coast",28.6086,-80.6715,2.23865419110076,0.389166558830805,4.41543858740597,4.63174125312803,4.89878098042192,-24.3121070008905,34.1096689617344,4.89878098042192,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2003,9,"Upland","Atlantic Coast",28.6086,-80.6715,4.18447749941872,0.105633505460225,4.41543858740597,4.5252620623639,2.48726084133912,-26.7345138621108,31.7090355447891,2.48726084133912,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2003,10,"Upland","Atlantic Coast",28.6086,-80.6715,5.83869355978835,-0.344647573582678,4.41543858740597,4.94294330623565,11.946824950397,-17.3749539464104,41.2686038472045,11.946824950397,"WUE_T increase","Stress (10-20%)","PI overlaps no-change"
"US-KS2",2004,4,"Upland","Atlantic Coast",28.6086,-80.6715,3.10861055581771,-0.711103959773843,4.41543858740597,4.52617803725954,2.50800566379587,-26.7690743547749,31.7850856823666,2.50800566379587,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2004,5,"Upland","Atlantic Coast",28.6086,-80.6715,2.95277449544589,-1.45569549137101,4.41543858740597,4.78077165993472,8.27399283891688,-21.1430655298399,37.6910512076737,8.27399283891688,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-KS2",2004,6,"Upland","Atlantic Coast",28.6086,-80.6715,1.81574220513347,-0.57577255674146,4.41543858740597,4.13426304985861,-6.3680092471301,-35.5927526227978,22.8567341285376,6.3680092471301,"WUE_T decrease","Watch (5-10%)","PI overlaps no-change"
"US-KS2",2004,7,"Upland","Atlantic Coast",28.6086,-80.6715,1.8742824331542,-0.528618900822845,4.41543858740597,4.46752410938614,1.17962283811927,-28.0386188680158,30.3978645442543,1.17962283811927,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2004,8,"Upland","Atlantic Coast",28.6086,-80.6715,1.98056056790808,0.42438652537066,4.41543858740597,4.62818035327448,4.81813440855686,-24.395068816093,34.0313376332067,4.81813440855686,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2004,9,"Upland","Atlantic Coast",28.6086,-80.6715,2.43362974637297,1.5841361139129,4.41543858740597,4.39038635628502,-0.567378089968532,-30.0581273519046,28.9233711719676,0.567378089968532,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2004,10,"Upland","Atlantic Coast",28.6086,-80.6715,2.19203133254304,1.59059625593144,4.41543858740597,4.76385052927133,7.89076634106336,-21.6977483507196,37.4792810328464,7.89076634106336,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-KS2",2005,4,"Upland","Atlantic Coast",28.6086,-80.6715,3.01764319683717,0.618039761973798,4.41543858740597,4.39549430271522,-0.451694306147422,-29.7276166343983,28.8242280221035,0.451694306147422,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2005,5,"Upland","Atlantic Coast",28.6086,-80.6715,2.91964547505924,0.755576497877359,4.41543858740597,4.583192121793,3.79924963435133,-25.4632319422075,33.0617312109102,3.79924963435133,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2005,6,"Upland","Atlantic Coast",28.6086,-80.6715,2.30693664270434,0.825917032150763,4.41543858740597,3.99535751517151,-9.51391495813463,-38.7736966264838,19.7458667102145,9.51391495813463,"WUE_T decrease","Watch (5-10%)","PI overlaps no-change"
"US-KS2",2005,7,"Upland","Atlantic Coast",28.6086,-80.6715,2.04440453446254,0.0964525186806002,4.41543858740597,4.4066472412959,-0.199104708083826,-29.3954756026355,28.9972661864679,0.199104708083826,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2005,8,"Upland","Atlantic Coast",28.6086,-80.6715,1.86683967938798,-0.501028370377158,4.41543858740597,4.71898077470865,6.8745648092234,-22.3446796603301,36.093809278777,6.8745648092234,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-KS2",2005,9,"Upland","Atlantic Coast",28.6086,-80.6715,2.27181809488951,-1.30559945202481,4.41543858740597,4.65032814756752,5.31973337442667,-24.0680304738198,34.7074972226731,5.31973337442667,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-KS2",2005,10,"Upland","Atlantic Coast",28.6086,-80.6715,2.37823919416606,0.83365717830842,4.41543858740597,4.82576769350083,9.29305431322776,-20.0833277867451,38.6694364132006,9.29305431322776,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-KS2",2006,4,"Upland","Atlantic Coast",28.6086,-80.6715,2.04179462670115,-1.11533074503553,4.41543858740597,4.56011922879717,3.27669921180342,-26.0727718039426,32.6261702275494,3.27669921180342,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2006,5,"Upland","Atlantic Coast",28.6086,-80.6715,2.25416868214246,-1.63536707725442,4.41543858740597,4.78637151449512,8.40081726302686,-21.077872351367,37.8795068774208,8.40081726302686,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-KS2",2006,6,"Upland","Atlantic Coast",28.6086,-80.6715,1.93124625496413,-1.29711764510382,4.41543858740597,4.19253002332163,-5.04839009017442,-34.4115459100312,24.3147657296824,5.04839009017442,"WUE_T decrease","Watch (5-10%)","PI overlaps no-change"
"US-KS2",2006,7,"Upland","Atlantic Coast",28.6086,-80.6715,2.29259305231244,-1.26696938430107,4.41543858740597,4.52866189066333,2.5642594957679,-26.7886732276128,31.9171922191486,2.5642594957679,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-KS2",2006,8,"Upland","Atlantic Coast",28.6086,-80.6715,1.68355832968391,-1.00621215390555,4.41543858740597,4.76487227294305,7.91390659432465,-21.3771559269134,37.2049691155627,7.91390659432465,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-KS2",2006,9,"Upland","Atlantic Coast",28.6086,-80.6715,4.61388190249358,-0.732235335033301,4.41543858740597,4.60645773170338,4.32616467234414,-24.939732597859,33.5920619425473,4.32616467234414,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-MRf",2006,3,"Upland","Pacific Coast",44.6465,-123.5515,6.36263380657523,1.04210366638433,5.21194474817021,5.26023629919842,0.926555314024873,-30.7608322437332,32.613942871783,0.926555314024873,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-MRf",2006,4,"Upland","Pacific Coast",44.6465,-123.5515,6.35065249491826,-0.844357768577816,5.21194474817021,5.32933860629249,2.25240028040392,-29.3501313563896,33.8549319171975,2.25240028040392,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-MRf",2006,5,"Upland","Pacific Coast",44.6465,-123.5515,6.92867352203802,-0.0830693482702086,5.21194474817021,5.45387741027367,4.64188846569026,-26.8920196515148,36.1757965828953,4.64188846569026,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-MRf",2006,6,"Upland","Pacific Coast",44.6465,-123.5515,6.91516486968055,-0.621702070349551,5.21194474817021,4.92619709829496,-5.48255332091855,-37.0349142405426,26.0698075987054,5.48255332091855,"WUE_T decrease","Watch (5-10%)","PI overlaps no-change"
"US-MRf",2006,7,"Upland","Pacific Coast",44.6465,-123.5515,4.93903340193503,-0.224831907969373,5.21194474817021,5.22376207181078,0.22673539746783,-31.2999766362138,31.7534474311495,0.22673539746783,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-MRf",2006,8,"Upland","Pacific Coast",44.6465,-123.5515,8.24707969582026,-0.580773204750256,5.21194474817021,5.51378407131338,5.79129936573358,-25.7573706544967,37.3399693859638,5.79129936573358,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-MRf",2006,9,"Upland","Pacific Coast",44.6465,-123.5515,9.29970503858721,-1.28401886490598,5.21194474817021,5.45287350618917,4.62262686310222,-27.0411203216628,36.2863740478672,4.62262686310222,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-MRf",2006,10,"Upland","Pacific Coast",44.6465,-123.5515,11.3434078535754,-1.79078274516644,5.21194474817021,5.86786242550818,12.5848931450826,-19.2574645162047,44.4272508063699,12.5848931450826,"WUE_T increase","Stress (10-20%)","PI overlaps no-change"
"US-MRf",2007,3,"Upland","Pacific Coast",44.6465,-123.5515,9.95122893459932,-0.411350919695153,5.21194474817021,5.35557977261836,2.75588156414318,-28.871072952956,34.3828360812424,2.75588156414318,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-MRf",2007,4,"Upland","Pacific Coast",44.6465,-123.5515,8.34504942946786,-0.119672593844405,5.21194474817021,5.25536924244249,0.833172575122343,-30.72119930701,32.3875444572547,0.833172575122343,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-MRf",2007,5,"Upland","Pacific Coast",44.6465,-123.5515,9.36275741728013,-1.52512036267976,5.21194474817021,5.59755251815796,7.39853909854141,-24.3098424832037,39.1069206802865,7.39853909854141,"WUE_T increase","Watch (5-10%)","PI overlaps no-change"
"US-MRf",2007,6,"Upland","Pacific Coast",44.6465,-123.5515,7.92544082367926,-1.35967687966565,5.21194474817021,5.00253698840164,-4.01784304874083,-35.6802176471637,27.644531549682,4.01784304874083,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-MRf",2007,7,"Upland","Pacific Coast",44.6465,-123.5515,6.84660489339955,-0.744224524564334,5.21194474817021,5.27726377428578,1.25325630396412,-30.3061960740251,32.8127086819534,1.25325630396412,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
"US-MRf",2007,8,"Upland","Pacific Coast",44.6465,-123.5515,8.31907023882888,0.2011309556267,5.21194474817021,5.44236136037334,4.42093351592084,-27.1063935309566,35.9482605627983,4.42093351592084,"No meaningful change","No meaningful change (<5%)","PI overlaps no-change"
